Plant Id,Plant Name,Entity Id,Entity Name,County,State,Latitude,Longitude
10418,Ascend Performance Materials Texas Inc.,56488,Ascend Performance Materials,Brazoria,TX,29.2558,-95.2103
10421,Dillon Hydro Plant,5068,Denver City & County of,Summit,CO,39.6208,-106.0662
10422,Williams Fork Hydro Plant,5068,Denver City & County of,Grand,CO,40.035,-106.2053
10423,North Fork Hydro Plant,5068,Denver City & County of,Park,CO,39.4616,-105.677
10424,Gross Hydro Plant,5068,Denver City & County of,Jefferson,CO,39.9456,-105.3565
10425,International Paper - Orange,54745,International Paper - Orange,Orange,TX,30.2178,-93.7422
10426,Inland Paperboard Packaging Rome,23632,Inland Paperboard - Rome Mill,Floyd,GA,34.2528,-85.3275
10427,New-Indy Ontario Mill,22091,New-Indy Ontario LLC,San Bernardino,CA,34.045361,-117.5402
1043,Frank E Ratts,9267,"Hoosier Energy R E C, Inc",,,38.5201,-87.2662
10430,Anheuser-Busch St Louis,623,Anheuser-Busch Inc,St Louis City,MO,38.597755,-90.21067
10431,Anheuser-Busch Jacksonville,623,Anheuser-Busch Inc,Duval,FL,30.43424,-81.64535
10433,Oakland Dam Hydroelectric,57190,River Bounty Inc,,,41.944653,-75.61782
10434,Mosaic New Wales Operations,9383,Mosaic Fertilizer LLC,Polk,FL,27.833642,-82.05194
10435,Camden Resource Recovery Facility,49966,Covanta Camden Energy Recovery Center,Camden,NJ,39.9092,-75.1169
10436,ExxonMobil Baytown Refinery,6091,Exxon Mobil Refining and Supply Co.,,,29.753517,-94.99728
10436,ExxonMobil Baytown Refinery,6091,Exxon Mobil Refining and Supply Co.,Harris,TX,29.753517,-94.99728
10437,Sunray 2,60246,"Sunray Energy 2, LLC",,,34.863356,-116.8276
10437,Sunray 2,60246,"Sunray Energy 2, LLC",San Bernardino,CA,34.863356,-116.8276
10438,Sunray 3,60247,Sunray Energy 3 LLC,,,34.863356,-116.8276
10438,Sunray 3,60247,Sunray Energy 3 LLC,San Bernardino,CA,34.863356,-116.8276
10439,SEGS III,55711,FPL Energy Operating Services Inc - SEGS,San Bernardino,CA,35.00694,-117.5558
10440,SEGS IV,55711,FPL Energy Operating Services Inc - SEGS,San Bernardino,CA,35.012166,-117.5557
10441,SEGS V,55711,FPL Energy Operating Services Inc - SEGS,San Bernardino,CA,35.01948,-117.5555
10442,SEGS VI,55711,FPL Energy Operating Services Inc - SEGS,San Bernardino,CA,35.020981,-117.5661
10443,SEGS VII,55711,FPL Energy Operating Services Inc - SEGS,San Bernardino,CA,35.014836,-117.5659
10444,SEGS VIII,55711,FPL Energy Operating Services Inc - SEGS,San Bernardino,CA,35.0308,-117.3563
10446,SEGS IX,55711,FPL Energy Operating Services Inc - SEGS,San Bernardino,CA,35.033,-117.338
10453,LAC Courte Oreilles Hydroelect,58149,Renewable World Energies LLC,Sawyer,WI,45.888333,-91.07694
10454,Newark Atlantic Paperboard,13535,Newark Atlantic Paperboard Co,,,42.701944,-71.16417
10458,Muck Valley Hydroelectric,11556,Brookfield Energy Marketing LP,Lassen,CA,40.976389,-121.2558
1046,Dubuque,9417,Interstate Power and Light Co,,,42.5031,-90.65861
10464,ReEnergy Black River,1746,Black River Generation LLC,Jefferson,NY,44.03647,-75.77204
10466,Wisconsin Rapids Paper Mill,55965,Verso Corporation,Wood,WI,44.3989,-89.9403
10467,Fourth Branch Hydroelectric Facility,55754,Boralex Hydro Operations Inc,Saratoga,NY,42.787575,-73.69168
10469,Bear Canyon Power Plant,7160,Geysers Power Co LLC,,,38.762968,-122.6929
1047,Lansing,9417,Interstate Power and Light Co,,,43.3359,-91.1675
1047,Lansing,9417,Interstate Power and Light Co,Allamakee,IA,43.3359,-91.1675
10471,Spadra Landfill Gas to Energy,11217,Los Angeles County Sanitation,,,34.0408,-117.8217
10472,Puente Hills Energy Recovery,11217,Los Angeles County Sanitation,,,34.0233,-118.0241
10472,Puente Hills Energy Recovery,11217,Los Angeles County Sanitation,Los Angeles,CA,34.0233,-118.0241
10473,Palos Verdes Gas to Energy,11217,Los Angeles County Sanitation,,,33.792778,-118.35
10475,Expander Turbine,56150,ArcelorMittal USA Inc,Lake,IN,41.6836,-87.4233
10476,Whiting Mill,55965,Verso Corporation,,,44.48873,-89.57282
10477,Wisconsin Rapids Pulp Mill,55965,Verso Corporation,Wood,WI,44.3953,-89.826
10478,Pitchess Cogen Station,11216,Los Angeles County,Los Angeles,CA,34.463896,-118.594
10479,Ples I,34691,Ormat Nevada Inc,Mono,CA,37.6455,-118.9096
1048,Milton L Kapp,9417,Interstate Power and Light Co,,,41.8081,-90.23361
10480,Mammoth Pacific I,34691,Ormat Nevada Inc,Mono,CA,37.6451,-118.9143
10481,Mammoth Pacific II,34691,Ormat Nevada Inc,Mono,CA,37.6464,-118.9092
10485,"RG Steel Sparrows Point, LLC",55877,"RG Steel, LLC",,,39.213,-76.4729
10486,Boise Cascade International Falls,1991,Boise White Paper LLC,,,48.6067,-93.4066
10486,Boise Cascade International Falls,1991,Boise White Paper LLC,Koochiching,MN,48.6067,-93.4066
10487,International Falls Power,1991,Boise White Paper LLC,Koochiching,MN,48.608054,-93.40431
10488,DeRidder Mill,1924,Boise Packaging & Newsprint LLC,Beauregard,LA,30.8606,-93.3756
10490,Upper Beaver Falls Project,57280,Eagle Creek RE LLC,Lewis,NY,43.883611,-75.42806
10491,Mead Rumford Cogen,60999,"Catalyst Paper Operations, Inc",Oxford,ME,44.546503,-70.54429
10493,Rumford Falls Hydro Facility,50083,Brookfield Power New England,Oxford,ME,44.5486,-70.6283
10494,Sheldon Springs Hydroelectric,34612,"Sheldon Vermont Hydro Co., Inc.",Franklin,VT,44.9108,-72.9736
10495,Rumford Cogeneration,60999,"Catalyst Paper Operations, Inc",Oxford,ME,44.5513,-70.5414
10496,Kern River Cogeneration,10203,Kern River Cogeneration Co,Kern,CA,35.4515,-118.9849
10498,Klein Tools Chicago,10384,Klein Tools Inc,,,41.9939,-87.69972
10499,Klein Tools Moran,10384,Klein Tools Inc,,,37.943611,-95.15222
10501,Mid-Set Cogeneration,12449,Mid Set Cogeneration Co,Kern,CA,35.19456,-119.571
10502,Thermal Energy Development Part LP,55850,Thermal Energy Development Part LP,San Joaquin,CA,37.719939,-121.4887
10503,Wheelabrator Hudson Falls,20541,Wheelabrator Environmental Systems,Washington,NY,43.3056,-73.59145
10504,Amalgamated Sugar Twin Falls,450,The Amalgamated Sugar Co,Twin Falls,ID,42.5328,-114.4328
10511,Finch Paper,56174,Finch Paper LLC,Warren,NY,43.3084,-73.6376
10515,Oilseed Plant,14795,Perdue Agribusiness,,,36.8053,-76.2833
10519,Milton Hydro,16498,SFR Hydro Cor,Strafford,NH,43.403087,-70.98647
1052,Ames Diesel Generating Station,9417,Interstate Power and Light Co,,,42.013319,-93.57542
10520,Dayton Hydro,21581,Midwest Hydro LLC,LaSalle,IL,41.387792,-88.78966
10521,Lederle Laboratories,60641,Veolia NA - Municipal & Commercial Business,Rockland,NY,41.0772,-74.0181
10522,Indeck Pepperell Power Facility,54726,Pepperell Realty LLC,,,42.6675,-71.57556
10523,Benton Falls Associates,55753,Essex Hydro Associates LLC,Kennebec,ME,44.580175,-69.55452
10525,Craven County Wood Energy LP,3837,CMS Generation Operating Co II,Craven,NC,35.130193,-77.16788
10526,Dodge Falls Associates,5226,Dodge Falls Associates LP,Grafton,NH,44.2081,-72.0581
10529,Cogent Little Falls GP,21607,Cogent Little Falls GP,,,43.08,-74.87
10530,Feeder Dam Hydro Plant,5914,Erie Boulevard Hydropower LP,Saratoga,NY,43.289874,-73.66583
10531,Beebee Island Hydro Plant,5914,Erie Boulevard Hydropower LP,Jefferson,NY,43.9767,-75.9072
10532,Grand River,61236,"Energy Developments, Inc II",,,42.791028,-84.69568
10532,Grand River,61236,"Energy Developments, Inc II",Clinton,MI,42.791028,-84.69568
10538,Dexter Plant,34688,CHI Energy Inc,Jefferson,NY,44.003984,-76.04128
10539,Theresa Plant,34688,CHI Energy Inc,Jefferson,NY,44.21742,-75.79517
10540,Diamond Island Plant,34688,CHI Energy Inc,Jefferson,NY,43.978626,-75.8861
10544,Hailesboro 4 Plant,34688,CHI Energy Inc,St Lawrence,NY,44.311681,-75.44499
10545,Copenhagen Plant,34688,CHI Energy Inc,Lewis,NY,43.899745,-75.66027
10546,Beaver Valley Patterson Dam,34688,CHI Energy Inc,Beaver,PA,40.744105,-80.31784
10547,Pyrites Plant,34688,CHI Energy Inc,St Lawrence,NY,44.522043,-75.18811
10548,San Jose Cogeneration,16732,San Jose State University Fclts Dev &Ops,Santa Clara,CA,37.336113,-121.8783
10549,Al Turi,463,Ameresco LFG I Inc,Orange,NY,41.40432,-74.37671
10550,High Shoals Hydro (NC),12594,Mills Shoals Hydro Co Inc,Lincoln,NC,35.394254,-81.201
10552,Lowe Paper Simkins Industries,17207,Simkins Industries Inc,,,40.834722,-74.0125
10553,Anderson Power Products Division,4385,Anderson Power Products,Worcester,MA,42.471389,-71.74333
10554,Formosa Utility Venture Ltd,6541,Formosa Plastics Corp,Calhoun,TX,28.6917,-96.5417
10555,Brassua Hydroelectric Project,2179,Brassua Hydroelectric LP,Somerset,ME,45.6603,-69.81217
10556,Boott Hydropower,2016,Boott Hydropower Inc,Middlesex,MA,42.652454,-71.32238
10557,Lebanon Methane Recovery,10837,Lebanon Methane Recovery Inc,,,40.333889,-76.42528
10560,Jesup Plant,15726,Rayonier Advanced Materials,,,31.6593,-81.8439
10560,Jesup Plant,15726,Rayonier Advanced Materials,Wayne,GA,31.6593,-81.8439
10562,Fernandina Plant,15726,Rayonier Advanced Materials,,,30.6612,-81.473
10562,Fernandina Plant,15726,Rayonier Advanced Materials,Nassau,FL,30.6612,-81.473
10566,Chambers Cogeneration LP,14932,US Operating Services Company,Salem,NJ,39.693494,-75.48581
10567,Algonquin Windsor Locks,291,Algonquin Windsor Locks LLC,Hartford,CT,41.9227,-72.6255
10568,Port Arthur Texas Refinery,914,Total Petrochemicals USA Inc,Jefferson,TX,29.964938,-93.89128
10569,Big Spring Texas Refinery,379,Alon USA LP,,,32.273182,-101.4224
10570,Errol Hydroelectric Project,23037,Errol Hydroelectric Co LLC,Coos,NH,44.786648,-71.12433
1058,Sixth Street,9417,Interstate Power and Light Co,,,41.984768,-91.66861
10581,Altamont Power LLC,402,Altamont Power LLC,,,37.690278,-121.6619
10586,Cameron Ridge LLC,2770,Terra-Gen Operating Co LLC,Kern,CA,35.075,-118.3158
10593,Agrilectric Power Partners Ltd,135,Agrilectric Power Partners Ltd,,,30.2012,-93.1269
10593,Agrilectric Power Partners Ltd,135,Agrilectric Power Partners Ltd,Calcasieu,LA,30.2012,-93.1269
10596,Borden Chemicals Plastics Cogen,2029,Borden Chemicals & Plastics,,,31.214444,-91.01694
10597,Ridgetop Energy LLC,2770,Terra-Gen Operating Co LLC,Kern,CA,35.0697,-118.3167
1060,Duane Arnold Energy Center,55269,NextEra Energy Duane Arnold LLC,Linn,IA,42.1011,-91.7781
10600,MVUT,60176,MVUT 27 Owner LLC,,,32.765,-117.1639
10601,Tesoro Wilmington Calciner,2674,Tesoro Refining & Marketing Company LLC,Los Angeles,CA,33.77697,-118.2282
10602,Centaur Generator Facility,55715,Vintage Production California LLC,,,34.324167,-119.3481
10603,Ebensburg Power,5670,Ebensburg Power Co,Cambria,PA,40.455,-78.7472
10604,Hawaiian Comm & Sugar Puunene Mill,61262,"Alexander & Baldwin, Inc.",,,20.867453,-156.454
10605,Brunswick Cellulose,50003,Brunswick Cellulose LLC,Glynn,GA,31.175406,-81.52164
10606,Georgia-Pacific Crossett LLC,4580,Georgia-Pacific LLC,Ashley,AR,33.1421,-91.975
10607,Georgia Pacific Fort Bragg,7188,Georgia-Pacific West Inc,,,39.444167,-123.8061
10608,Gilman Mill,56467,Ampersand Gilman Hydro LP,,,44.4122,-71.7228
10608,Gilman Mill,56467,Ampersand Gilman Hydro LP,Essex,VT,44.4122,-71.7228
10610,Georgia-Pacific Monticello Paper,7166,Georgia-Pacific Monticello LLC,Lawrence,MS,31.6285,-90.0809
10611,Georgia-Pacific Palatka Operations,50128,Georgia-Pacific Consr Ops LLC-Palatka,,,29.6807,-81.6809
10611,Georgia-Pacific Palatka Operations,50128,Georgia-Pacific Consr Ops LLC-Palatka,Putnam,FL,29.6807,-81.6809
10612,Georgia-Pacific Port Hudson,50129,Georgia-Pacific Cons Op LLC Port Hudson,East Baton Rouge,LA,30.6547,-91.28
10613,Domtar - Woodland Mill,5232,Woodland Pulp LLC,Washington,ME,45.1554,-67.4012
10616,Milford Power LP,4664,Curtis Specialty Papers,,,40.562222,-75.0875
10617,CH Resources Beaver Falls,58338,Lakeside Beaver Falls LLC,Lewis,NY,43.8861,-75.4342
10618,South Glens Falls Energy LLC,17607,South Glens Falls Energy LLC,,,43.275,-73.62778
10620,Carthage Energy LLC,3085,Carthage Energy LLC,Jefferson,NY,43.9842,-75.6225
10621,CH Resources Syracuse,58337,Lakeside Syracuse LLC,Onondaga,NY,43.0664,-76.2144
10623,Civic Center,11216,Los Angeles County,Los Angeles,CA,34.0564,-118.2436
10626,Kannapolis Energy Partners,10001,Kannapolis Energy Partners LLC,,,35.5,-80.61667
10627,Pine Bluff Mill,55863,Evergreen Packaging Inc,Jefferson,AR,34.221213,-91.90737
10628,International Paper Erie Mill,9358,International Paper Co,,,42.146111,-80.04417
10629,Wheelabrator Baltimore Refuse,20541,Wheelabrator Environmental Systems,Baltimore City,MD,39.266041,-76.62965
10631,CE Leathers,49899,CalEnergy Operating Corporation,Imperial,CA,33.1779,-115.565
10632,Del Ranch Company,49899,CalEnergy Operating Corporation,Imperial,CA,33.1646,-115.616
10633,Hopewell Cogeneration,19091,GDF Suez NA - Hopewell,Prince George,VA,37.291667,-77.28111
10634,Elmore Company,49899,CalEnergy Operating Corporation,Imperial,CA,33.1777,-115.6033
10635,"Corona Energy Partners, Ltd",60662,WCAC Operating Company,,,33.8827,-117.5565
10638,Pasadena,56304,Air Products LLC,,,29.7172,-95.1908
10639,New Orleans,991,Air Products & Chemicals Inc,,,30,-90
10640,Stockton Cogen,353,Air Products Energy Enterprises LP,,,37.9119,-121.2611
10641,Cambria Cogen,2884,Cambria CoGen Co,Cambria,PA,40.474167,-78.7014
10642,Covanta Hempstead,473,Covanta Hempstead Company,Nassau,NY,40.7389,-73.5906
10643,Covanta Essex Company,542,Covanta Essex Company,Essex,NJ,40.7376,-74.1255
10646,Covanta Southeastern Connecticut Company,528,Covanta Southeastern Connecticut Company,New London,CT,41.475,-72.0688
10648,Olinda Landfill Gas Recovery Plant,56888,Brea Generation LLC,Orange,CA,33.9056,-117.8439
10649,Bear Mountain Limited,60662,WCAC Operating Company,Kern,CA,35.419181,-118.9266
10650,Badger Creek Limited,60662,WCAC Operating Company,Kern,CA,35.483736,-119.0299
10652,Burney Forest Products,2565,North American Energy Services,Shasta,CA,40.879719,-121.7203
10655,Iowa Methodist Medical Center,9413,Iowa Methodist Medical Center,,,41.5894,-93.635
10656,French Paper Hydro,6789,French Paper Co,Berrien,MI,41.8203,-86.2592
10661,Collins Pine Project,3953,Collins Pine Co,Plumas,CA,40.303422,-121.2444
1067,Iowa Hydro LLC,58149,Renewable World Energies LLC,Jackson,IA,42.069987,-90.69766
10670,AES Deepwater,156,AES Deepwater Inc,,,29.716552,-95.22736
10671,AES Shady Point LLC,21,AES Shady Point LLC,Le Flore,OK,35.1931,-94.6458
10672,Cedar Bay Generating Company LP,56730,Cedar Bay Operating Services LLC,,,30.4225,-81.6064
10673,AES Hawaii,177,AES Hawaii Inc,Honolulu,HI,21.303419,-158.1065
10675,AES Thames,42,AES Thames LLC,,,41.2607,-72.055
10676,AES Beaver Valley Partners Beaver Valley,142,AES Beaver Valley,,,40.657218,-80.35393
10677,CES Placerita Power Plant,178,CES Placerita Inc,,,34.3801,-118.4999
10677,CES Placerita Power Plant,178,CES Placerita Inc,Los Angeles,CA,34.3801,-118.4999
10678,AES Warrior Run Cogeneration Facility,35,AES WR Ltd Partnership,Allegany,MD,39.595171,-78.74533
1068,Marshalltown,9417,Interstate Power and Light Co,Marshall,IA,42.0474,-92.85944
10681,Dixie Valley Power Partnership,2782,Terra-Gen Operating Company,Churchill,NV,39.9668,-117.8558
10682,Brush Generation Facility,55307,Colorado Energy Management,Morgan,CO,40.2415,-103.631
10684,Argus Cogen Plant,49968,Searles Valley Minerals Operations Inc.,San Bernardino,CA,35.765,-117.3833
10685,Westend Facility,49968,Searles Valley Minerals Operations Inc.,San Bernardino,CA,35.7075,-117.3956
10686,Rapids Energy Center,12647,"ALLETE, Inc.",Itasca,MN,47.234825,-93.53717
10687,Black River Hydro Associates,34688,CHI Energy Inc,Lewis,NY,43.591246,-75.34421
10690,ExxonMobil Baton Rouge Turbine Generator,6088,Exxon Mobil Corp,East Baton Rouge,LA,30.489722,-91.18722
10692,ExxonMobil Baytown Turbine,6091,Exxon Mobil Refining and Supply Co.,Harris,TX,29.759124,-95.00965
10693,Eastern Correctional Institute,11704,Maryland Environmental Service,Somerset,MD,38.159,-75.704
10694,Pepperell Hydro Power Plant,49911,"Swift River Hydro Operations Co., Inc",Middlesex,MA,42.668889,-71.57556
10697,St Francisville Mill,59867,"Hood Container of Louisiana, LLC",West Feliciana,LA,30.7108,-91.3236
10698,Graphic Packaging,7475,Graphic Packaging Corp,Kalamazoo,MI,42.306809,-85.57897
10699,Georgia-Pacific Consr Prods LP-Naheola,7136,Georgia-Pacific Consr Prods LP-Naheola,Choctaw,AL,32.2268,-88.0252
10700,Red Shield Envir Old Town Facility,56448,MFGR LLC,,,44.918063,-68.63554
10700,Red Shield Envir Old Town Facility,56448,MFGR LLC,Penobscot,ME,44.918063,-68.63554
10701,Wausau Papers of New Hampshire,20242,Wausau Papers of New Hampshire,,,44.599444,-71.51611
10706,Burney Creek,17725,Snow Mountain Hydro LLC,Shasta,CA,40.8579,-121.7225
10707,Cove Hydroelectric,17725,Snow Mountain Hydro LLC,Shasta,CA,40.8713,-121.9487
10708,Lost Creek I,17725,Snow Mountain Hydro LLC,Shasta,CA,40.7576,-121.4145
10709,Ponderosa Bailey Creek,17725,Snow Mountain Hydro LLC,Tehama,CA,40.4579,-121.8427
10718,Karen Avenue Wind Farm,16630,San Gorgonio Farms Inc,Riverside,CA,33.92194,-116.5622
10720,Kyocera America Project,54760,Hawthorne Power Systems,San Diego,CA,32.819675,-117.1405
10722,Jackson County Resource Recovery,9570,Jackson County Res Recovery,,,42.2947,-84.384
10725,Selkirk Cogen,16909,Selkirk Cogen Partners LP,Albany,NY,42.5744,-73.8592
10726,Masspower,11741,Masspower,Hampden,MA,42.1575,-72.5225
10728,Barker Lower,56838,KEI (Maine) Power Management (III) LLC,Androscoggin,ME,44.0867,-70.2297
10729,Cargill Corn Wet Milling Plant,3103,Cargill Inc,,,35.082107,-90.13478
1073,Prairie Creek,9417,Interstate Power and Light Co,,,41.944039,-91.63917
1073,Prairie Creek,9417,Interstate Power and Light Co,Linn,IA,41.944039,-91.63917
10731,Koppers Susquehanna Plant,10456,Koppers Inc - Susquehanna,,,41.186,-76.8316
10732,Koppers Chicago Plant,10432,Koppers Inc,,,41.821537,-87.75043
10733,Santa Maria Cogen Plant,20323,"Wellhead Energy, LLC",,,34.94434,-120.4579
10735,Barber Dam,6830,Fulcrum Inc,Ada,ID,43.561001,-116.1213
10736,Jeanerette Sugar,9681,Jeanerette Sugar Co Inc,,,29.908333,-91.67194
10737,Sprague Hydro,8353,Sprague Hydro LLC,Klamath,OR,42.50136,-120.9894
10738,Northwind Energy,13842,Northwind Energy Inc,,,37.8453,-121.7272
10739,Hoge Lumber,8696,Hoge Lumber Co,Auglaize,OH,40.488484,-84.3183
10740,Magic Dam Hydroelectric Project,11495,Magic Reservoir Hydroelec Inc,Blaine,ID,43.2547,-114.3569
10741,Clear Lake Cogeneration Ltd,3775,Clear Lake Cogeneration LP,,,29.6255,-95.067
10743,Morgantown Energy Facility,12949,Morgantown Energy Associates,Monongalia,WV,39.6397,-79.96056
10745,Midland Cogeneration Venture,12492,Midland Cogeneration Venture,Midland,MI,43.5861,-84.2242
10746,Covanta Delaware Valley,570,Covanta Delaware Valley LP,Delaware,PA,39.8265,-75.3882
10748,Marina Landfill Gas,12869,Monterey Regional Waste Mgmt,,,36.7131,-121.7686
10748,Marina Landfill Gas,12869,Monterey Regional Waste Mgmt,Monterey,CA,36.7131,-121.7686
10751,Camden Plant Holdings LLC,56516,"Morris Energy Operations Company, LLC",Camden,NJ,39.9175,-75.1192
10752,Lachute Hydro Lower,10575,Lachute Hydro Co Inc,Essex,NY,43.849029,-73.4207
10753,Lachute Hydro Upper,10575,Lachute Hydro Co Inc,Essex,NY,43.843869,-73.43121
10755,Rifle Generating Station,30151,"Tri-State G & T Assn, Inc",Garfield,CO,39.5173,-107.7299
10759,Salton Sea Power Gen Co - Unit 3,49899,CalEnergy Operating Corporation,Imperial,CA,33.158153,-115.6387
10761,Las Vegas Generating Station,13407,Nevada Power Co,Clark,NV,36.2319,-115.1222
10763,Geo East Mesa III,34691,Ormat Nevada Inc,Imperial,CA,32.7757,-115.2637
10764,Blue Lake Power LLC,56120,Blue Lake Power LLC,Humboldt,CA,40.8786,-123.9942
10765,Indeck Jonesboro Energy Center,56402,Covanta Maine LLC,Washington,ME,44.6781,-67.5477
10766,Indeck West Enfield Energy Center,56402,Covanta Maine LLC,Penobscot,ME,45.2537,-68.62792
10767,Rio Bravo Fresno,15986,Rio Bravo Fresno,Fresno,CA,36.688915,-119.7232
10768,Rio Bravo Jasmin,16061,Rio Bravo Jasmin,,,35.7415,-119.0512
10769,Rio Bravo Poso,16002,Rio Bravo Poso,,,35.547452,-119.0754
1077,Sutherland,9417,Interstate Power and Light Co,,,42.047333,-92.85944
10771,Hopewell Power Station,19876,Virginia Electric & Power Co,Hopewell City,VA,37.297834,-77.28298
10772,Rio Bravo Rocklin,16077,Rio Bravo Rocklin,Placer,CA,38.8319,-121.3137
10773,Altavista Power Station,19876,Virginia Electric & Power Co,Campbell,VA,37.118674,-79.27355
